iteration,question_id,n_chains_max,window_size,n_chains_generated,stopped_early,correct_answer,final_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,total_reasoning_tokens,total_non_reasoning_tokens,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec,individual_answers_str
112,index_111,64,8,8,True,A,A,1,248,42950,43198,,,0.0616324189829131,0.1509893455098934,188.531147480011,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
113,index_112,64,8,8,True,C,C,1,244,66292,66536,,,0.1168808547366353,0.2654490106544901,229.2819540500641,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
114,index_113,64,8,8,True,C,A,0,188,23552,23740,,,0.041126404587835,0.0813546423135463,79.76931309700012,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
115,index_114,64,8,8,True,C,C,1,183,37207,37390,,,0.0758229479947195,0.1447488584474886,106.59097218513487,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
116,index_115,64,8,24,True,B,A,0,268,232781,233049,,,0.1683480002396196,0.3221461187214611,667.9488639831543,"[""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
117,index_116,64,8,64,False,D,D,1,226,619601,619827,,,0.1515032622124477,0.3426940639269407,2038.7908427715304,"[""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A""]"
118,index_117,64,8,16,True,B,A,0,172,114802,114974,,,0.1116933483409782,0.2426940639269406,363.4029524326325,"[""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""D"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
119,index_118,64,8,64,False,A,C,0,318,429553,429871,,,0.10917734227245032,0.2329528158295282,1250.2375438213348,"[""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""D"", ""C"", ""D"", ""B"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""B"", ""D"", ""C"", ""C"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""D"", ""D""]"
120,index_119,64,8,8,True,A,A,1,122,18714,18836,,,0.032680152402766116,0.0512176560121765,65.89029598236084,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
121,index_120,64,8,64,False,C,B,0,293,422841,423134,,,0.10599563398422204,0.210958904109589,1247.463576555252,"[""C"", ""C"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""C"", ""D"", ""A"", ""B"", ""D"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""C"", ""C"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""D"", ""C"", ""B""]"
122,index_121,64,8,32,True,A,B,0,209,357462,357671,,,0.17540636941463883,0.3797564687975646,1114.8527953624725,"[""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
123,index_122,64,8,8,True,D,D,1,223,35655,35878,,,0.06499607547445334,0.1178843226788431,118.96442914009094,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
124,index_123,64,8,8,True,A,A,1,162,23877,24039,,,0.04149650677603794,0.0839421613394215,77.09133219718933,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
125,index_124,64,8,8,True,A,A,1,246,12471,12717,,,0.02351710919443032,0.0511415525114155,37.56743836402893,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
126,index_125,64,8,56,True,A,B,0,260,633298,633558,,,0.18213780065809473,0.4487823439878234,1970.0189626216888,"[""C"", ""B"", ""B"", ""D"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B"", ""C"", ""D"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B"", ""D"", ""B"", ""B"", ""C"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
127,index_126,64,8,8,True,A,D,0,143,54501,54644,,,0.10420742021334076,0.2222983257229832,165.0663378238678,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
128,index_127,64,8,64,False,A,D,0,2814,963971,966785,,,0.23233543604780618,0.4812024353120243,4375.118607521057,"[""D"", ""B"", ""A"", ""A"", ""B"", ""B"", ""D"", ""D"", ""A"", ""B"", ""C"", ""D"", ""B"", ""B"", ""D"", ""D"", ""B"", ""A"", ""D"", ""A"", ""D"", ""C"", ""D"", ""D"", ""B"", ""B"", ""D"", ""A"", ""B"", ""D"", ""C"", ""A"", ""C"", ""A"", ""D"", ""A"", ""A"", ""B"", ""D"", ""A"", ""A"", ""D"", ""B"", ""B"", ""D"", ""C"", ""B"", ""D"", ""D"", ""D"", ""A"", ""D"", ""B"", ""B""]"
129,index_128,64,8,64,False,A,D,0,278,593945,594223,,,0.1527058688190033,0.3392694063926941,1743.4244937896729,"[""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""B"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""B"", ""D"", ""B"", ""A"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""D"", ""D"", ""B"", ""D"", ""B""]"
130,index_129,64,8,8,True,D,C,0,128,30317,30445,,,0.05105281856236266,0.0885083713850837,114.73461389541626,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
131,index_130,64,8,56,True,D,B,0,359,468269,468628,,,0.12728843061154138,0.308599695585997,1477.9709584712982,"[""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""C"", ""D"", ""B"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
132,index_131,64,8,8,True,B,D,0,331,97794,98125,,,0.210012350303357,0.3802891933028919,285.50280928611755,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
133,index_132,64,8,8,True,A,A,1,250,51664,51914,,,0.10043249842349203,0.1777777777777778,157.41395545005798,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
134,index_133,64,8,8,True,A,A,1,141,49467,49608,,,0.0941323576813139,0.1613394216133942,156.03564143180847,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
135,index_134,64,8,8,True,B,B,1,358,23252,23610,,,0.046703575020347485,0.0859208523592085,67.41726970672607,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
136,index_135,64,8,8,True,A,A,1,185,24732,24917,,,0.047714801757108675,0.0898782343987824,73.25003147125244,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
137,index_136,64,8,24,True,C,D,0,231,149345,149576,,,0.08971764280357002,0.1847031963470319,542.5362589359283,"[""B"", ""B"", ""B"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
138,index_137,64,8,8,True,B,B,1,172,22239,22411,,,0.04104450804737016,0.084855403348554,67.81096887588501,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
139,index_138,64,8,64,False,D,D,1,294,606383,606677,,,0.16022548350021878,0.3691780821917808,1740.0928382873535,"[""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""C"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""A"", ""A"", ""A"", ""D"", ""C"", ""C"", ""D"", ""D"", ""A"", ""C"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D""]"
140,index_139,64,8,64,False,A,A,1,231,634556,634787,,,0.15863099706709619,0.3579147640791477,1919.4439096450806,"[""D"", ""A"", ""D"", ""B"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""B"", ""D"", ""A"", ""A"", ""A"", ""C"", ""D"", ""D"", ""D"", ""D"", ""B"", ""C"", ""A"", ""D"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""D"", ""A"", ""B"", ""B"", ""D"", ""D"", ""C"", ""C"", ""C"", ""B"", ""D"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""C"", ""A"", ""B"", ""C""]"
141,index_140,64,8,64,False,D,B,0,100,373481,373581,,,0.08908842333596444,0.1996194824961948,1139.1488888263702,"[""B"", ""B"", ""B"", ""B"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""C"", ""B"", ""D"", ""C"", ""B"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""D"", ""C"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B""]"
142,index_141,64,8,8,True,C,C,1,152,10217,10369,,,0.02157839630049728,0.0391171993911719,27.7196524143219,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
143,index_142,64,8,8,True,B,A,0,405,75133,75538,,,0.14235328187928498,0.2822678843226788,239.61350917816162,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
144,index_143,64,8,8,True,B,B,1,175,52483,52658,,,0.09496591146707124,0.1767884322678843,176.23259091377258,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
145,index_144,64,8,64,False,B,D,0,106,462242,462348,,,0.09542698031059033,0.2227549467275494,1691.5005886554718,"[""B"", ""D"", ""B"", ""B"", ""B"", ""D"", ""C"", ""D"", ""B"", ""D"", ""D"", ""B"", ""B"", ""A"", ""D"", ""D"", ""D"", ""D"", ""B"", ""C"", ""A"", ""D"", ""C"", ""C"", ""A"", ""B"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""D"", ""D"", ""C"", ""D"", ""B"", ""A"", ""D"", ""A"", ""D"", ""D"", ""B"", ""D"", ""C"", ""B"", ""A"", ""D"", ""A"", ""B"", ""B"", ""D"", ""B"", ""B"", ""C"", ""D"", ""C"", ""B"", ""B"", ""A"", ""B"", ""C"", ""C"", ""D""]"
146,index_145,64,8,56,True,C,A,0,307,307612,307919,,,0.09064199139982208,0.1866057838660578,866.8984715938568,"[""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
147,index_146,64,8,8,True,A,A,1,140,78231,78371,,,0.14651280735710429,0.2595890410958904,257.13798666000366,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
148,index_147,64,8,64,False,D,C,0,227,532441,532668,,,0.13269066368795934,0.3128614916286149,1618.0278396606445,"[""C"", ""B"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""D"", ""B"", ""D"", ""C"", ""B"", ""C"", ""B"", ""B"", ""C"", ""B"", ""C"", ""D"", ""B"", ""D"", ""C"", ""C"", ""C"", ""C"", ""A"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""D"", ""B"", ""B"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""D"", ""D"", ""A"", ""C"", ""A"", ""B"", ""B"", ""B"", ""A"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""D"", ""A""]"
149,index_148,64,8,8,True,D,D,1,250,20077,20327,,,0.02656080797149039,0.0598173515981734,118.91378712654114,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
150,index_149,64,8,8,True,B,D,0,253,71296,71549,,,0.15019843741212172,0.2703196347031963,203.79674887657166,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
151,index_150,64,8,16,True,C,C,1,196,69997,70193,,,0.059144424645887976,0.1264840182648402,246.05519127845764,"[""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
152,index_151,64,8,8,True,B,B,1,195,12503,12698,,,0.025517975311759297,0.0490867579908675,34.49303722381592,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
153,index_152,64,8,16,True,B,B,1,536,146751,147287,,,0.1432033540138509,0.3058599695585997,458.80098581314087,"[""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
154,index_153,64,8,8,True,B,B,1,251,71828,72079,,,0.14198855201809898,0.2537290715372907,223.11208605766296,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
155,index_154,64,8,8,True,B,B,1,430,17193,17623,,,0.03557797805311408,0.0763318112633181,48.07698631286621,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
156,index_155,64,8,64,True,B,C,0,266,531886,532152,,,0.13609140446788295,0.2886605783866057,1560.7155449390411,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
157,index_156,64,8,8,True,B,B,1,209,8643,8852,,,0.015847312444364933,0.0317351598173516,27.91073703765869,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
158,index_157,64,8,8,True,D,D,1,210,21320,21530,,,0.04325245098990617,0.0741248097412481,63.28070664405823,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
159,index_158,64,8,64,False,B,B,1,215,485593,485808,,,0.10838880433138896,0.237062404870624,1644.0704379081726,"[""B"", ""B"", ""C"", ""D"", ""D"", ""D"", ""C"", ""B"", ""B"", ""C"", ""C"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""C"", ""D"", ""B"", ""B"", ""D"", ""D"", ""B"", ""C"", ""C"", ""D"", ""D"", ""C"", ""B"", ""B"", ""D"", ""C"", ""D"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""D"", ""D"", ""B"", ""A"", ""C"", ""D"", ""D"", ""D"", ""D"", ""B"", ""C"", ""C"", ""C"", ""C"", ""A"", ""B"", ""B""]"
160,index_159,64,8,64,False,D,D,1,199,358424,358623,,,0.08177259099815558,0.2525875190258752,1354.3946769237518,"[""D"", ""D"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""D"", ""D"", ""A"", ""D"", ""B"", ""A"", ""D"", ""B"", ""A"", ""D"", ""D"", ""B"", ""B"", ""D"", ""C"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""C"", ""D"", ""B"", ""B"", ""C"", ""C"", ""C"", ""A"", ""D"", ""D"", ""D"", ""C"", ""C"", ""C"", ""A"", ""C"", ""A"", ""A"", ""D"", ""B"", ""C"", ""D"", ""C"", ""D"", ""A"", ""B"", ""B""]"
161,index_160,64,8,32,True,C,C,1,299,117981,118280,,,0.04950611675046991,0.1265601217656011,559.6145970821381,"[""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""D"", ""C"", ""C"", ""A"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
162,index_161,64,8,8,True,D,D,1,163,30510,30673,,,0.05097233065024933,0.0988584474885845,110.84930610656738,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
163,index_162,64,8,8,True,B,C,0,191,94919,95110,,,0.18170408925158651,0.3674277016742769,311.35172295570374,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
164,index_163,64,8,40,True,A,A,1,240,347476,347716,,,0.11075634368898102,0.2363013698630136,1415.3031041622162,"[""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""B"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
165,index_164,64,8,64,False,A,B,0,277,294399,294676,,,0.07202454559774471,0.1447488584474886,893.7247886657715,"[""B"", ""D"", ""B"", ""B"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""D"", ""B"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""A"", ""B""]"
166,index_165,64,8,64,False,B,B,1,908,442299,443207,,,0.11095206345184991,0.2403348554033485,1403.125231742859,"[""D"", ""B"", ""D"", ""A"", ""B"", ""B"", ""A"", ""A"", ""D"", ""A"", ""B"", ""D"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""D"", ""A"", ""B"", ""D"", ""B"", ""B"", ""D"", ""B"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""B"", ""D"", ""D"", ""B"", ""B"", ""D"", ""D"", ""A"", ""B"", ""D"", ""A"", ""D"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""A"", ""A"", ""B"", ""D"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B""]"
167,index_166,64,8,64,False,C,C,1,238,648606,648844,,,0.14876721767368906,0.3697869101978691,2200.514266014099,"[""C"", ""B"", ""D"", ""C"", ""C"", ""D"", ""D"", ""C"", ""D"", ""D"", ""C"", ""A"", ""D"", ""D"", ""C"", ""C"", ""C"", ""B"", ""D"", ""B"", ""B"", ""D"", ""C"", ""D"", ""B"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""C"", ""A"", ""B"", ""D"", ""C"", ""B"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C""]"
168,index_167,64,8,8,True,A,B,0,134,15227,15361,,,0.025970538322923724,0.0491628614916286,51.898545265197754,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
169,index_168,64,8,32,True,B,B,1,219,135337,135556,,,0.056496321124506456,0.1225266362252663,501.5311803817749,"[""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
170,index_169,64,8,8,True,A,A,1,153,25095,25248,,,0.05411992698506672,0.1079147640791476,65.36822700500488,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
171,index_170,64,8,64,False,C,C,1,234,537677,537911,,,0.13687301832153562,0.2921613394216134,1612.9336431026459,"[""C"", ""C"", ""A"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""A"", ""A"", ""C"", ""A"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""A"", ""C"", ""A"", ""C"", ""C"", ""A"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""A"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C""]"
172,index_171,64,8,8,True,D,D,1,244,26285,26529,,,0.037002914886646976,0.0816590563165905,120.17734050750732,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
173,index_172,64,8,64,False,D,D,1,152,273899,274051,,,0.051815268982220435,0.1272450532724505,1190.0638077259064,"[""D"", ""B"", ""D"", ""C"", ""C"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""C"", ""A"", ""D"", ""C"", ""C"", ""A"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""D"", ""D"", ""C"", ""B"", ""D"", ""C"", ""D"", ""D"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""B"", ""D"", ""D"", ""C""]"
174,index_173,64,8,64,False,B,B,1,206,645936,646142,,,0.1545400767398139,0.34779299847793,2179.9936125278473,"[""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""A"", ""C"", ""B"", ""B"", ""B"", ""A"", ""B"", ""D"", ""C"", ""C"", ""C"", ""A"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""D"", ""D"", ""C"", ""A"", ""C"", ""B"", ""D"", ""B"", ""A"", ""B"", ""C"", ""C"", ""A"", ""B"", ""A"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""D"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B""]"
175,index_174,64,8,8,True,D,C,0,216,22782,22998,,,0.04107793879190394,0.0722983257229832,77.07749390602112,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
176,index_175,64,8,8,True,D,D,1,278,37634,37912,,,0.07289705992141296,0.1614916286149162,110.89438438415527,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
177,index_176,64,8,32,True,D,D,1,226,206799,207025,,,0.0837595500527431,0.1812024353120244,884.731972694397,"[""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
178,index_177,64,8,8,True,C,C,1,237,19115,19352,,,0.03718655859681827,0.0677321156773211,56.95579385757446,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
179,index_178,64,8,16,True,B,A,0,305,94472,94777,,,0.09197656035872508,0.1895738203957382,290.39075207710266,"[""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
