iteration,question_id,n_chains_max,window_size,n_chains_generated,stopped_early,correct_answer,final_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,total_reasoning_tokens,total_non_reasoning_tokens,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec,individual_answers_str
226,aqua_rat_test_225,64,8,8,True,B,B,1,110,6215,6325,,,0.011012926377390668,0.0205479452054794,22.11101722717285,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
227,aqua_rat_test_226,64,8,8,True,A,A,1,120,6739,6859,,,0.014693004181939863,0.0243531202435312,17.83681011199951,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
228,aqua_rat_test_227,64,8,8,True,A,A,1,127,8722,8849,,,0.017891938468769245,0.034703196347032,24.698285579681396,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
229,aqua_rat_test_228,64,8,40,True,B,C,0,132,64725,64857,,,0.025946549721714996,0.0536529680365296,183.78118586540222,"[""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
230,aqua_rat_test_229,64,8,8,True,A,A,1,94,4984,5078,,,0.00932516047912113,0.0193302891933029,15.766525983810425,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
231,aqua_rat_test_230,64,8,8,True,D,D,1,138,7043,7181,,,0.01616916108523282,0.0299086757990867,17.65418529510498,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
232,aqua_rat_test_231,64,8,8,True,C,C,1,105,4123,4228,,,0.009381115459882522,0.0163622526636225,10.826496839523315,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
233,aqua_rat_test_232,64,8,8,True,E,E,1,137,96229,96366,,,0.12076877982601605,0.3124048706240487,614.1972641944885,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
234,aqua_rat_test_233,64,8,8,True,A,A,1,114,6183,6297,,,0.012082406903979876,0.024048706240487,17.98468852043152,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
235,aqua_rat_test_234,64,8,8,True,B,B,1,132,14418,14550,,,0.02824355819860951,0.0490867579908675,42.214436531066895,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
236,aqua_rat_test_235,64,8,8,True,A,A,1,110,6562,6672,,,0.012828763857042947,0.0236681887366818,20.386523962020874,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
237,aqua_rat_test_236,64,8,8,True,C,C,1,129,28501,28630,,,0.05103430691315632,0.0955098934550989,92.4552218914032,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
238,aqua_rat_test_237,64,8,8,True,B,E,0,155,60759,60914,,,0.1166715442944886,0.2327245053272451,187.11168336868286,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
239,aqua_rat_test_238,64,8,64,False,C,E,0,111,524373,524484,,,0.13096171441717905,0.289117199391172,1564.5762219429016,"[""C"", ""E"", ""C"", ""E"", ""B"", ""E"", ""C"", ""E"", ""E"", ""E"", ""E"", ""C"", ""E"", ""E"", ""C"", ""B"", ""C"", ""E"", ""E"", ""C"", ""E"", ""E"", ""E"", ""E"", ""C"", ""E"", ""C"", ""B"", ""E"", ""B"", ""C"", ""C"", ""B"", ""E"", ""E"", ""B"", ""E"", ""E"", ""E"", ""E"", ""E"", ""C"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""C"", ""E"", ""E"", ""E"", ""C"", ""C"", ""C"", ""E"", ""C"", ""E"", ""E"", ""E"", ""E"", ""C"", ""E"", ""E""]"
240,aqua_rat_test_239,64,8,8,True,D,D,1,138,13840,13978,,,0.02592092321308138,0.0507610350076103,41.6863214969635,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
241,aqua_rat_test_240,64,8,8,True,B,B,1,150,12698,12848,,,0.026986325542494218,0.0476407914764078,33.61615800857544,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
242,aqua_rat_test_241,64,8,8,True,C,C,1,148,72011,72159,,,0.14808265485017538,0.3039573820395738,208.3089723587036,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
243,aqua_rat_test_242,64,8,8,True,A,A,1,94,6750,6844,,,0.012586485445589957,0.0238964992389649,21.455134391784668,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
244,aqua_rat_test_243,64,8,8,True,D,D,1,116,11537,11653,,,0.022817917856411334,0.0383561643835616,33.609424114227295,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
245,aqua_rat_test_244,64,8,8,True,C,C,1,122,3929,4051,,,0.008884327718810123,0.0155251141552511,10.535825729370117,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
246,aqua_rat_test_245,64,8,8,True,E,B,0,129,9329,9458,,,0.02110837586522779,0.0390410958904109,23.129295825958252,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
247,aqua_rat_test_246,64,8,8,True,A,A,1,120,12881,13001,,,0.025666685989821126,0.0517503805175038,36.24425768852234,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
248,aqua_rat_test_247,64,8,8,True,E,E,1,146,7369,7515,,,0.014410123257826663,0.0251141552511415,22.31113076210022,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
249,aqua_rat_test_248,64,8,8,True,E,E,1,99,9930,10029,,,0.020555399419981475,0.0394216133942161,26.617518186569214,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
250,aqua_rat_test_249,64,8,8,True,D,D,1,110,5804,5914,,,0.013628163932577875,0.0267123287671232,14.310577869415283,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
251,aqua_rat_test_250,64,8,8,True,E,E,1,137,87760,87897,,,0.19592162513420347,0.3830289193302891,242.02800512313843,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
252,aqua_rat_test_251,64,8,8,True,A,A,1,126,7857,7983,,,0.016327165984700194,0.0340943683409437,21.708325386047363,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
253,aqua_rat_test_252,64,8,8,True,B,B,1,138,9875,10013,,,0.021529638144214498,0.0394216133942161,25.631596326828003,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
254,aqua_rat_test_253,64,8,8,True,A,A,1,118,31188,31306,,,0.06643835616438351,0.1250380517503805,83.30529856681824,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
